bareme,annee_salaires,coefficient,arrete,lien
2001-01-01,1988,1.77066,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2001-01-01,1989,1.64394,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2001-01-01,1990,1.54244,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2001-01-01,1991,1.43137,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2001-01-01,1992,1.3558,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2001-01-01,1993,1.30118,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2001-01-01,1994,1.24552,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2001-01-01,1995,1.17224,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2001-01-01,1996,1.13042,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2001-01-01,1997,1.09003,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2001-01-01,1998,1.05701,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2001-01-01,1999,1.02912,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2001-01-01,2000,1.0,"Arrêté du ministre des affaires sociales du 19 février 2001, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2001/2001F/Jo0172001.pdf
2002-01-01,1961,8.60102,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1962,8.429,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1963,8.2074,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1964,7.87757,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1965,7.38738,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1966,7.11308,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1967,6.90902,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1968,6.73243,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1969,6.47389,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1970,6.40502,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1971,6.04229,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1972,5.91924,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1973,5.66465,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1974,5.44158,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1975,4.96993,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1976,4.71684,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1977,4.42003,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1978,4.1852,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1979,3.8612,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1980,3.54458,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1981,3.24317,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
2002-01-01,1982,2.84283,"Arrêté du ministre des affaires sociales du 31 janvier 2002, relatif à la fixation du barème d'actualisation des salaires pris en compte dans le calcul des pensions de vieillesse, d'invalidité et de survivants, article premier",https://www.pist.tn/jort/2002/2002F/Jo0112002.pdf
